"x"
"ENSG00000132681"
"ENSG00000156970"
"ENSG00000116133"
"ENSG00000126787"
"ENSG00000277311"
"ENSG00000134853"
"ENSG00000180828"
"ENSG00000140534"
"ENSG00000214128"
"ENSG00000115008"
"ENSG00000152990"
"ENSG00000236502"
"ENSG00000232310"
"ENSG00000116711"
"ENSG00000134824"
"ENSG00000134508"
"ENSG00000149485"
"ENSG00000075673"
"ENSG00000143355"
"ENSG00000227440"
"ENSG00000277481"
"ENSG00000172572"
"ENSG00000267108"
"ENSG00000235013"
"ENSG00000171848"
"ENSG00000125285"
"ENSG00000115163"
"ENSG00000143476"
"ENSG00000175063"
"ENSG00000204128"
"ENSG00000265688"
"ENSG00000151468"
"ENSG00000242058"
"ENSG00000118193"
"ENSG00000113739"
"ENSG00000128683"
"ENSG00000263655"
"ENSG00000183856"
"ENSG00000197506"
"ENSG00000165507"
"ENSG00000236703"
"ENSG00000075218"
"ENSG00000284471"
"ENSG00000163898"
"ENSG00000129514"
"ENSG00000117114"
"ENSG00000235904"
"ENSG00000176912"
"ENSG00000112984"
"ENSG00000184661"
"ENSG00000186417"
"ENSG00000214796"
"ENSG00000141314"
"ENSG00000122786"
"ENSG00000090889"
"ENSG00000156509"
"ENSG00000138061"
"ENSG00000165480"
"ENSG00000131183"
"ENSG00000149926"
"ENSG00000123485"
"ENSG00000092445"
"ENSG00000233705"
"ENSG00000116016"
"ENSG00000168903"
"ENSG00000101306"
"ENSG00000183715"
"ENSG00000213694"
"ENSG00000091137"
"ENSG00000212747"
"ENSG00000102962"
"ENSG00000258334"
"ENSG00000232872"
"ENSG00000275297"
"ENSG00000101134"
"ENSG00000147434"
"ENSG00000024526"
"ENSG00000178999"
"ENSG00000170312"
"ENSG00000150510"
"ENSG00000131747"
"ENSG00000186185"
"ENSG00000135476"
"ENSG00000133101"
"ENSG00000197905"
"ENSG00000121211"
"ENSG00000230515"
"ENSG00000182704"
"ENSG00000129195"
"ENSG00000133124"
"ENSG00000102471"
"ENSG00000142945"
"ENSG00000093009"
"ENSG00000154734"
"ENSG00000264377"
"ENSG00000235257"
"ENSG00000135477"
"ENSG00000274520"
"ENSG00000212396"
"ENSG00000277775"
"ENSG00000184113"
"ENSG00000136099"
"ENSG00000088325"
"ENSG00000261435"
"ENSG00000259985"
"ENSG00000165304"
"ENSG00000138772"
"ENSG00000153233"
"ENSG00000168078"
"ENSG00000136689"
"ENSG00000128578"
"ENSG00000109674"
"ENSG00000109805"
"ENSG00000149021"
"ENSG00000165757"
"ENSG00000043355"
"ENSG00000235480"
"ENSG00000205822"
"ENSG00000072571"
"ENSG00000140465"
"ENSG00000152377"
"ENSG00000181408"
"ENSG00000189058"
"ENSG00000159527"
"ENSG00000130208"
"ENSG00000125378"
"ENSG00000164400"
"ENSG00000239791"
"ENSG00000277655"
"ENSG00000265415"
"ENSG00000138083"
"ENSG00000115963"
"ENSG00000227676"
"ENSG00000137807"
"ENSG00000205795"
"ENSG00000283154"
"ENSG00000254521"
"ENSG00000205097"
"ENSG00000205704"
"ENSG00000117399"
"ENSG00000051341"
"ENSG00000280018"
"ENSG00000117724"
"ENSG00000148773"
"ENSG00000232876"
"ENSG00000089685"
"ENSG00000177494"
"ENSG00000218281"
"ENSG00000164093"
"ENSG00000215784"
"ENSG00000267637"
"ENSG00000258955"
"ENSG00000255446"
"ENSG00000138180"
"ENSG00000145777"
"ENSG00000114248"
"ENSG00000226125"
"ENSG00000142949"
"ENSG00000144045"
"ENSG00000117650"
"ENSG00000213150"
"ENSG00000129173"
"ENSG00000172348"
"ENSG00000105894"
"ENSG00000270933"
"ENSG00000166813"
"ENSG00000263513"
"ENSG00000223749"
"ENSG00000092621"
"ENSG00000203727"
"ENSG00000235823"
"ENSG00000167992"
"ENSG00000142549"
"ENSG00000237649"
"ENSG00000213225"
"ENSG00000169679"
"ENSG00000164070"
"ENSG00000179314"
"ENSG00000152253"
"ENSG00000196550"
"ENSG00000087586"
"ENSG00000085999"
"ENSG00000134247"
"ENSG00000134690"
"ENSG00000232762"
"ENSG00000188015"
"ENSG00000227630"
"ENSG00000169194"
"ENSG00000049130"
"ENSG00000134222"
"ENSG00000123685"
"ENSG00000127564"
"ENSG00000111665"
"ENSG00000241472"
"ENSG00000146670"
"ENSG00000268916"
"ENSG00000066279"
"ENSG00000065328"
"ENSG00000163009"
"ENSG00000217482"
"ENSG00000106366"
"ENSG00000279064"
"ENSG00000235084"
"ENSG00000069535"
"ENSG00000101311"
"ENSG00000260583"
"ENSG00000029153"
"ENSG00000184357"
"ENSG00000261578"
"ENSG00000145386"
"ENSG00000253824"
"ENSG00000270332"
"ENSG00000128322"
"ENSG00000169245"
"ENSG00000278023"
"ENSG00000184500"
"ENSG00000088386"
"ENSG00000011052"
"ENSG00000119547"
"ENSG00000183010"
"ENSG00000274736"
"ENSG00000006128"
"ENSG00000100526"
"ENSG00000147883"
"ENSG00000225632"
"ENSG00000068489"
"ENSG00000198125"
"ENSG00000215117"
"ENSG00000120949"
"ENSG00000204610"
"ENSG00000171320"
"ENSG00000277559"
"ENSG00000157456"
"ENSG00000267107"
"ENSG00000102384"
"ENSG00000131094"
"ENSG00000283554"
"ENSG00000113525"
"ENSG00000237517"
"ENSG00000087250"
"ENSG00000112742"
"ENSG00000107159"
"ENSG00000162062"
"ENSG00000176890"
"ENSG00000121039"
"ENSG00000221887"
"ENSG00000280023"
"ENSG00000278902"
"ENSG00000276048"
"ENSG00000273162"
"ENSG00000188610"
"ENSG00000226065"
"ENSG00000115598"
"ENSG00000118513"
"ENSG00000104369"
"ENSG00000165935"
"ENSG00000140451"
"ENSG00000283164"
"ENSG00000238062"
"ENSG00000175728"
"ENSG00000152766"
"ENSG00000255690"
"ENSG00000144188"
"ENSG00000156535"
"ENSG00000183287"
"ENSG00000188158"
"ENSG00000235576"
"ENSG00000183762"
"ENSG00000273305"
"ENSG00000229405"
"ENSG00000111206"
"ENSG00000168334"
"ENSG00000229002"
"ENSG00000256663"
"ENSG00000134057"
"ENSG00000035499"
"ENSG00000139354"
"ENSG00000181458"
"ENSG00000232445"
"ENSG00000164604"
"ENSG00000165152"
"ENSG00000183185"
"ENSG00000056736"
"ENSG00000236700"
"ENSG00000013588"
"ENSG00000164045"
"ENSG00000120659"
"ENSG00000119888"
"ENSG00000132170"
"ENSG00000230537"
"ENSG00000248323"
"ENSG00000143061"
"ENSG00000277089"
"ENSG00000187867"
"ENSG00000182963"
"ENSG00000278960"
"ENSG00000239919"
"ENSG00000265768"
"ENSG00000255160"
"ENSG00000214278"
"ENSG00000179750"
"ENSG00000133454"
"ENSG00000229237"
"ENSG00000163808"
"ENSG00000115297"
"ENSG00000101003"
"ENSG00000249364"
"ENSG00000238005"
"ENSG00000164362"
"ENSG00000105011"
"ENSG00000151948"
"ENSG00000243004"
"ENSG00000268902"
"ENSG00000224680"
"ENSG00000273983"
"ENSG00000233534"
"ENSG00000066813"
"ENSG00000114737"
"ENSG00000107282"
"ENSG00000225742"
"ENSG00000166803"
"ENSG00000279347"
"ENSG00000145423"
"ENSG00000166851"
"ENSG00000175832"
"ENSG00000136404"
"ENSG00000183971"
"ENSG00000148798"
"ENSG00000118777"
"ENSG00000130294"
"ENSG00000205846"
"ENSG00000176244"
"ENSG00000036828"
"ENSG00000250999"
"ENSG00000127589"
"ENSG00000197472"
"ENSG00000169439"
"ENSG00000063438"
"ENSG00000105383"
"ENSG00000145335"
"ENSG00000100628"
"ENSG00000231206"
"ENSG00000124159"
"ENSG00000100167"
"ENSG00000092853"
"ENSG00000254126"
"ENSG00000240280"
"ENSG00000108702"
"ENSG00000205362"
"ENSG00000112379"
"ENSG00000281961"
"ENSG00000260498"
"ENSG00000152611"
"ENSG00000258082"
"ENSG00000137707"
"ENSG00000233924"
"ENSG00000167513"
"ENSG00000005189"
"ENSG00000071539"
"ENSG00000133687"
"ENSG00000092054"
"ENSG00000267764"
"ENSG00000069812"
"ENSG00000143228"
"ENSG00000183722"
"ENSG00000170955"
"ENSG00000173114"
"ENSG00000185634"
"ENSG00000183145"
"ENSG00000167414"
"ENSG00000144677"
"ENSG00000216915"
"ENSG00000178531"
"ENSG00000254980"
"ENSG00000165891"
"ENSG00000128311"
"ENSG00000277632"
"ENSG00000255363"
"ENSG00000278041"
"ENSG00000140939"
"ENSG00000077152"
"ENSG00000115590"
"ENSG00000152910"
"ENSG00000073008"
"ENSG00000122952"
"ENSG00000128408"
"ENSG00000212658"
"ENSG00000224807"
"ENSG00000259514"
"ENSG00000259790"
"ENSG00000231341"
"ENSG00000166002"
"ENSG00000272405"
"ENSG00000113721"
"ENSG00000116833"
"ENSG00000134569"
"ENSG00000137804"
"ENSG00000119326"
"ENSG00000267452"
"ENSG00000237596"
"ENSG00000154839"
"ENSG00000271916"
"ENSG00000171101"
"ENSG00000231467"
"ENSG00000167105"
"ENSG00000163623"
"ENSG00000237422"
"ENSG00000094804"
"ENSG00000185518"
"ENSG00000197587"
"ENSG00000228162"
"ENSG00000276596"
"ENSG00000174371"
"ENSG00000248839"
"ENSG00000187268"
"ENSG00000283125"
"ENSG00000225924"
"ENSG00000235092"
"ENSG00000261723"
"ENSG00000177602"
"ENSG00000258987"
"ENSG00000111424"
"ENSG00000202000"
"ENSG00000185519"
"ENSG00000140284"
"ENSG00000161888"
"ENSG00000125571"
"ENSG00000121152"
"ENSG00000118473"
"ENSG00000143776"
"ENSG00000186193"
"ENSG00000136982"
"ENSG00000182636"
"ENSG00000122966"
"ENSG00000164742"
"ENSG00000173894"
"ENSG00000175643"
"ENSG00000251596"
"ENSG00000088882"
"ENSG00000067177"
"ENSG00000085840"
"ENSG00000251303"
"ENSG00000102048"
"ENSG00000163464"
"ENSG00000225285"
"ENSG00000178773"
"ENSG00000196584"
"ENSG00000134901"
"ENSG00000164087"
"ENSG00000258741"
"ENSG00000124785"
"ENSG00000172380"
"ENSG00000123473"
"ENSG00000137812"
"ENSG00000278588"
"ENSG00000100344"
"ENSG00000102230"
"ENSG00000088826"
"ENSG00000257838"
"ENSG00000179431"
"ENSG00000278903"
"ENSG00000138778"
"ENSG00000012048"
"ENSG00000112759"
"ENSG00000171241"
"ENSG00000105137"
"ENSG00000214189"
"ENSG00000124145"
"ENSG00000276032"
"ENSG00000242715"
"ENSG00000222881"
"ENSG00000172828"
"ENSG00000276043"
"ENSG00000220937"
"ENSG00000165912"
"ENSG00000120498"
"ENSG00000114346"
"ENSG00000138160"
"ENSG00000119411"
"ENSG00000143847"
"ENSG00000250274"
"ENSG00000138100"
"ENSG00000102970"
"ENSG00000243710"
"ENSG00000085733"
"ENSG00000234814"
"ENSG00000273784"
"ENSG00000226979"
"ENSG00000166503"
"ENSG00000163535"
"ENSG00000130707"
"ENSG00000260454"
"ENSG00000250966"
"ENSG00000109265"
"ENSG00000135245"
"ENSG00000046604"
"ENSG00000104043"
"ENSG00000141753"
"ENSG00000100336"
"ENSG00000274225"
"ENSG00000251602"
"ENSG00000134243"
"ENSG00000101412"
"ENSG00000151725"
"ENSG00000186638"
"ENSG00000137563"
"ENSG00000164684"
"ENSG00000143195"
"ENSG00000099985"
"ENSG00000260361"
"ENSG00000130164"
"ENSG00000116675"
"ENSG00000128283"
"ENSG00000245694"
"ENSG00000253395"
"ENSG00000158714"
"ENSG00000162063"
"ENSG00000163121"
"ENSG00000168496"
"ENSG00000111247"
"ENSG00000233081"
"ENSG00000100206"
"ENSG00000127423"
"ENSG00000136231"
"ENSG00000185818"
"ENSG00000104341"
"ENSG00000237594"
"ENSG00000137941"
"ENSG00000060558"
"ENSG00000279094"
"ENSG00000274378"
"ENSG00000109472"
"ENSG00000228203"
"ENSG00000103876"
"ENSG00000204055"
"ENSG00000144395"
"ENSG00000081985"
"ENSG00000196230"
"ENSG00000280145"
"ENSG00000250295"
"ENSG00000135378"
"ENSG00000050628"
"ENSG00000214391"
"ENSG00000224324"
"ENSG00000113520"
"ENSG00000201078"
"ENSG00000228216"
"ENSG00000225125"
"ENSG00000261115"
"ENSG00000253483"
"ENSG00000232233"
"ENSG00000254510"
"ENSG00000262703"
"ENSG00000160013"
"ENSG00000185038"
"ENSG00000274565"
"ENSG00000121380"
"ENSG00000234785"
"ENSG00000141655"
"ENSG00000146955"
"ENSG00000203883"
"ENSG00000006047"
"ENSG00000167900"
"ENSG00000273381"
"ENSG00000131153"
"ENSG00000213235"
"ENSG00000159556"
"ENSG00000165188"
"ENSG00000235366"
"ENSG00000140525"
"ENSG00000154920"
"ENSG00000101200"
"ENSG00000268812"
"ENSG00000164626"
"ENSG00000250645"
"ENSG00000204711"
"ENSG00000230533"
"ENSG00000075702"
"ENSG00000117632"
"ENSG00000270726"
"ENSG00000105613"
"ENSG00000206028"
"ENSG00000203724"
"ENSG00000268658"
"ENSG00000076382"
"ENSG00000131016"
"ENSG00000112218"
"ENSG00000144354"
"ENSG00000228672"
"ENSG00000154928"
"ENSG00000100479"
"ENSG00000279095"
"ENSG00000137203"
"ENSG00000131746"
"ENSG00000163040"
"ENSG00000161800"
"ENSG00000060982"
"ENSG00000123843"
"ENSG00000101057"
"ENSG00000183186"
"ENSG00000197646"
"ENSG00000149554"
"ENSG00000137834"
"ENSG00000176933"
"ENSG00000073756"
"ENSG00000274997"
"ENSG00000273812"
"ENSG00000271976"
"ENSG00000150764"
"ENSG00000115902"
"ENSG00000175820"
"ENSG00000140057"
"ENSG00000159335"
"ENSG00000121621"
"ENSG00000011028"
"ENSG00000184785"
"ENSG00000029993"
"ENSG00000104549"
"ENSG00000114268"
"ENSG00000173207"
"ENSG00000229207"
"ENSG00000282988"
"ENSG00000054793"
"ENSG00000169684"
"ENSG00000109084"
"ENSG00000225400"
"ENSG00000197077"
"ENSG00000138685"
"ENSG00000196917"
"ENSG00000197461"
"ENSG00000267336"
"ENSG00000101210"
"ENSG00000285043"
"ENSG00000125319"
"ENSG00000228168"
"ENSG00000105205"
"ENSG00000182013"
"ENSG00000181938"
"ENSG00000226025"
"ENSG00000129116"
"ENSG00000234546"
"ENSG00000074800"
"ENSG00000164109"
"ENSG00000172893"
"ENSG00000166147"
"ENSG00000274019"
"ENSG00000073111"
"ENSG00000100162"
"ENSG00000165490"
"ENSG00000109089"
"ENSG00000168268"
"ENSG00000115602"
"ENSG00000228526"
"ENSG00000198400"
"ENSG00000016391"
"ENSG00000251593"
"ENSG00000203760"
"ENSG00000111186"
"ENSG00000066056"
"ENSG00000183154"
"ENSG00000248161"
"ENSG00000159231"
"ENSG00000104738"
"ENSG00000196391"
"ENSG00000237515"
"ENSG00000077327"
"ENSG00000100116"
"ENSG00000097021"
"ENSG00000140105"
"ENSG00000154277"
"ENSG00000134594"
"ENSG00000162078"
"ENSG00000179934"
"ENSG00000278727"
"ENSG00000256988"
"ENSG00000177181"
"ENSG00000216331"
"ENSG00000101187"
"ENSG00000226806"
"ENSG00000141574"
"ENSG00000223486"
"ENSG00000152670"
"ENSG00000246363"
"ENSG00000064989"
"ENSG00000146918"
"ENSG00000155966"
"ENSG00000129810"
"ENSG00000186871"
"ENSG00000216867"
"ENSG00000198826"
"ENSG00000197256"
"ENSG00000135077"
"ENSG00000120833"
"ENSG00000213160"
"ENSG00000173218"
"ENSG00000213467"
"ENSG00000134278"
"ENSG00000261762"
"ENSG00000154165"
"ENSG00000234956"
"ENSG00000166823"
"ENSG00000109881"
"ENSG00000132563"
"ENSG00000116117"
"ENSG00000138028"
"ENSG00000105246"
"ENSG00000213790"
"ENSG00000146410"
"ENSG00000232973"
"ENSG00000261061"
"ENSG00000104611"
"ENSG00000162073"
"ENSG00000198185"
"ENSG00000111328"
"ENSG00000277224"
"ENSG00000254416"
"ENSG00000151276"
"ENSG00000185222"
"ENSG00000152104"
"ENSG00000204588"
"ENSG00000134802"
"ENSG00000164756"
"ENSG00000170522"
"ENSG00000162174"
"ENSG00000271803"
"ENSG00000104147"
"ENSG00000175772"
"ENSG00000136379"
"ENSG00000105281"
"ENSG00000053747"
"ENSG00000159263"
"ENSG00000120756"
"ENSG00000250562"
"ENSG00000128944"
"ENSG00000145113"
"ENSG00000189367"
"ENSG00000112378"
"ENSG00000164611"
"ENSG00000171533"
"ENSG00000130675"
"ENSG00000262904"
"ENSG00000281769"
"ENSG00000158402"
"ENSG00000136824"
"ENSG00000232578"
"ENSG00000100320"
"ENSG00000185340"
"ENSG00000107518"
"ENSG00000197308"
"ENSG00000137310"
"ENSG00000165914"
"ENSG00000104635"
"ENSG00000086289"
"ENSG00000179403"
"ENSG00000174946"
"ENSG00000007968"
"ENSG00000147082"
"ENSG00000178146"
"ENSG00000257086"
"ENSG00000136943"
"ENSG00000176834"
"ENSG00000113368"
"ENSG00000112210"
"ENSG00000079482"
"ENSG00000188368"
"ENSG00000168061"
"ENSG00000260613"
"ENSG00000172738"
"ENSG00000079156"
"ENSG00000136854"
"ENSG00000284906"
"ENSG00000274750"
"ENSG00000167695"
"ENSG00000258560"
"ENSG00000187045"
"ENSG00000153044"
"ENSG00000136810"
"ENSG00000139926"
"ENSG00000103257"
"ENSG00000126947"
"ENSG00000104953"
"ENSG00000198369"
"ENSG00000164904"
"ENSG00000186567"
"ENSG00000160957"
"ENSG00000234964"
"ENSG00000146216"
"ENSG00000198554"
"ENSG00000259417"
"ENSG00000183230"
"ENSG00000166451"
"ENSG00000006468"
"ENSG00000130052"
"ENSG00000272636"
"ENSG00000230615"
"ENSG00000159259"
"ENSG00000214274"
"ENSG00000261390"
"ENSG00000162396"
"ENSG00000166025"
"ENSG00000161243"
"ENSG00000280721"
"ENSG00000276077"
"ENSG00000274267"
"ENSG00000005243"
"ENSG00000196678"
"ENSG00000235486"
"ENSG00000137124"
"ENSG00000213707"
"ENSG00000277067"
"ENSG00000183763"
"ENSG00000257702"
"ENSG00000168917"
"ENSG00000174233"
"ENSG00000131462"
"ENSG00000115318"
"ENSG00000237686"
"ENSG00000225721"
"ENSG00000275496"
"ENSG00000232499"
"ENSG00000187678"
"ENSG00000120437"
"ENSG00000228232"
"ENSG00000203782"
"ENSG00000280248"
"ENSG00000101255"
"ENSG00000073712"
"ENSG00000273604"
"ENSG00000188060"
"ENSG00000257167"
"ENSG00000185480"
"ENSG00000052802"
"ENSG00000257179"
"ENSG00000197993"
"ENSG00000267809"
"ENSG00000163507"
"ENSG00000241255"
"ENSG00000147536"
"ENSG00000136383"
"ENSG00000128309"
"ENSG00000049323"
"ENSG00000142731"
"ENSG00000198853"
"ENSG00000277991"
"ENSG00000178718"
"ENSG00000100285"
"ENSG00000162594"
"ENSG00000099250"
"ENSG00000110841"
"ENSG00000105220"
"ENSG00000198814"
"ENSG00000137193"
"ENSG00000256235"
"ENSG00000144893"
"ENSG00000180616"
"ENSG00000143653"
"ENSG00000133119"
"ENSG00000226415"
"ENSG00000276085"
"ENSG00000065911"
"ENSG00000112972"
"ENSG00000111344"
"ENSG00000170011"
"ENSG00000112715"
"ENSG00000171408"
"ENSG00000214222"
"ENSG00000274333"
"ENSG00000170469"
"ENSG00000088305"
"ENSG00000136830"
"ENSG00000076003"
"ENSG00000204060"
"ENSG00000148225"
"ENSG00000274026"
"ENSG00000171517"
"ENSG00000169255"
"ENSG00000117411"
"ENSG00000115415"
"ENSG00000285035"
"ENSG00000170500"
"ENSG00000160298"
"ENSG00000269974"
"ENSG00000008516"
"ENSG00000179111"
"ENSG00000165030"
"ENSG00000275832"
"ENSG00000147155"
"ENSG00000104490"
"ENSG00000064199"
"ENSG00000111640"
"ENSG00000138821"
"ENSG00000134460"
"ENSG00000120254"
"ENSG00000112578"
"ENSG00000131773"
"ENSG00000121594"
"ENSG00000258590"
"ENSG00000135540"
"ENSG00000241163"
"ENSG00000171777"
"ENSG00000272143"
"ENSG00000273007"
"ENSG00000196218"
"ENSG00000146733"
"ENSG00000100097"
"ENSG00000060140"
"ENSG00000105255"
"ENSG00000163975"
"ENSG00000189057"
"ENSG00000225760"
"ENSG00000128512"
"ENSG00000103832"
"ENSG00000263080"
"ENSG00000186665"
"ENSG00000187079"
"ENSG00000157557"
"ENSG00000141854"
"ENSG00000143479"
"ENSG00000197635"
"ENSG00000168356"
"ENSG00000241886"
"ENSG00000102878"
"ENSG00000197121"
"ENSG00000205755"
"ENSG00000088340"
"ENSG00000198225"
"ENSG00000217275"
"ENSG00000087253"
"ENSG00000128791"
"ENSG00000171155"
"ENSG00000235162"
"ENSG00000153093"
"ENSG00000183347"
"ENSG00000124334"
"ENSG00000278048"
"ENSG00000172731"
"ENSG00000243055"
"ENSG00000184371"
"ENSG00000260442"
"ENSG00000136492"
"ENSG00000138346"
"ENSG00000186480"
"ENSG00000165672"
"ENSG00000134548"
"ENSG00000123119"
"ENSG00000170608"
"ENSG00000178878"
"ENSG00000130830"
"ENSG00000253210"
"ENSG00000196465"
"ENSG00000168405"
"ENSG00000123080"
"ENSG00000075290"
"ENSG00000255330"
"ENSG00000133433"
"ENSG00000115363"
"ENSG00000233381"
"ENSG00000176619"
"ENSG00000170779"
"ENSG00000143147"
"ENSG00000188760"
"ENSG00000065534"
"ENSG00000118407"
"ENSG00000010292"
"ENSG00000143179"
"ENSG00000006704"
"ENSG00000106462"
"ENSG00000131981"
"ENSG00000229664"
"ENSG00000128050"
"ENSG00000136052"
"ENSG00000164237"
"ENSG00000153208"
"ENSG00000050344"
"ENSG00000187840"
"ENSG00000144724"
"ENSG00000189292"
"ENSG00000175279"
"ENSG00000089505"
"ENSG00000101773"
"ENSG00000260001"
"ENSG00000169083"
"ENSG00000031691"
"ENSG00000011590"
"ENSG00000080986"
"ENSG00000181019"
"ENSG00000228350"
"ENSG00000129521"
"ENSG00000225177"
"ENSG00000113070"
"ENSG00000168615"
"ENSG00000204381"
"ENSG00000076248"
"ENSG00000180611"
"ENSG00000260589"
"ENSG00000049249"
"ENSG00000164930"
"ENSG00000186326"
"ENSG00000160752"
"ENSG00000121005"
"ENSG00000116237"
"ENSG00000257698"
"ENSG00000279641"
"ENSG00000171119"
"ENSG00000236570"
"ENSG00000164211"
"ENSG00000267547"
"ENSG00000163191"
"ENSG00000272913"
"ENSG00000236833"
"ENSG00000125735"
"ENSG00000141505"
"ENSG00000272097"
"ENSG00000132329"
"ENSG00000284753"
"ENSG00000163154"
"ENSG00000171497"
"ENSG00000165409"
"ENSG00000268592"
"ENSG00000155719"
"ENSG00000112029"
"ENSG00000105376"
"ENSG00000197935"
"ENSG00000196141"
"ENSG00000091436"
"ENSG00000279713"
"ENSG00000180914"
"ENSG00000212232"
"ENSG00000159164"
"ENSG00000196421"
"ENSG00000225077"
"ENSG00000174792"
"ENSG00000171314"
"ENSG00000186827"
"ENSG00000228716"
"ENSG00000276903"
"ENSG00000170265"
"ENSG00000122870"
"ENSG00000164305"
"ENSG00000198947"
"ENSG00000145362"
"ENSG00000280164"
"ENSG00000187741"
"ENSG00000159228"
"ENSG00000186076"
"ENSG00000147889"
"ENSG00000174307"
"ENSG00000121957"
"ENSG00000135446"
"ENSG00000152782"
"ENSG00000226823"
"ENSG00000079385"
"ENSG00000124191"
"ENSG00000134333"
"ENSG00000135919"
"ENSG00000050730"
"ENSG00000176208"
"ENSG00000116678"
"ENSG00000103852"
"ENSG00000133816"
"ENSG00000166130"
"ENSG00000113749"
"ENSG00000235587"
"ENSG00000124641"
"ENSG00000140479"
"ENSG00000160183"
"ENSG00000233093"
"ENSG00000166105"
"ENSG00000123416"
"ENSG00000186280"
"ENSG00000169710"
"ENSG00000154914"
"ENSG00000232040"
"ENSG00000149503"
"ENSG00000103485"
"ENSG00000122824"
"ENSG00000155380"
"ENSG00000205726"
"ENSG00000108370"
"ENSG00000072832"
"ENSG00000177469"
"ENSG00000167670"
"ENSG00000188001"
"ENSG00000166963"
"ENSG00000010278"
"ENSG00000178966"
"ENSG00000260086"
"ENSG00000239672"
"ENSG00000244405"
"ENSG00000233922"
"ENSG00000205208"
"ENSG00000213585"
"ENSG00000117877"
"ENSG00000172817"
"ENSG00000204815"
"ENSG00000111669"
"ENSG00000091651"
"ENSG00000175868"
"ENSG00000170899"
"ENSG00000187951"
"ENSG00000266088"
"ENSG00000197471"
"ENSG00000118762"
"ENSG00000232803"
"ENSG00000254788"
"ENSG00000205309"
"ENSG00000118508"
"ENSG00000171793"
"ENSG00000185499"
"ENSG00000280334"
"ENSG00000092470"
